"MSSubClass","MSZoning","LotArea","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","ExterQual","ExterCond","Foundation","BsmtQual","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","TotalBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","MoSold","YrSold","SaleCondition","SalePrice"
20,"RL",10182,"Somerst","1Fam","1Story",8,5,2006,2006,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1660,0,1660,3,3,"Gd",8,1,"Attchd",5,2006,"Partial",290000
60,"RL",11218,"SawyerW","1Fam","2Story",6,5,1992,1992,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1055,790,1845,3,3,"Gd",8,1,"Attchd",5,2010,"Normal",189000
50,"RL",12134,"Gilbert","1Fam","1.5Fin",8,7,1988,2005,"Gd","TA","Wood","Gd","Gd","Y","SBrkr",1080,672,1752,2,4,"TA",8,0,"Basment",6,2010,"Normal",164000
30,"RL",9340,"Edwards","1Fam","1Story",4,6,1941,1950,"TA","TA","CBlock","TA","TA","Y","SBrkr",672,0,672,2,2,"TA",4,0,"Attchd",8,2009,"Normal",113000
80,"RL",10246,"Sawyer","1Fam","SLvl",4,9,1965,2001,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",960,0,960,2,0,"TA",3,0,"Attchd",5,2006,"Normal",145000
85,"RL",10205,"NAmes","1Fam","SFoyer",5,5,1962,1962,"TA","TA","CBlock","TA","TA","Y","SBrkr",999,0,999,2,3,"TA",6,0,"Attchd",5,2006,"Normal",134500
20,"RL",7094,"Sawyer","1Fam","1Story",5,5,1966,1966,"TA","TA","CBlock","TA","TA","Y","SBrkr",894,0,894,1,3,"TA",5,0,"Detchd",5,2007,"Normal",125000
90,"RM",8930,"Sawyer","Duplex","1.5Fin",6,5,1978,1978,"TA","TA","Slab",NA,"TA","Y","SBrkr",1318,584,1902,2,4,"TA",8,0,"Attchd",4,2010,"Normal",112000
20,"FV",8640,"Somerst","1Fam","1Story",8,5,2009,2009,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1314,0,1314,3,3,"Gd",6,0,"Attchd",9,2009,"Partial",229456
50,"RM",6240,"BrkSide","1Fam","1.5Fin",4,5,1947,1950,"TA","TA","Slab",NA,"Gd","N","SBrkr",672,240,912,1,2,"TA",3,0,NA,7,2006,"Normal",80500
160,"RM",1680,"BrDale","Twnhs","2Story",6,5,1971,1971,"TA","TA","CBlock","TA","TA","Y","SBrkr",672,546,1218,2,3,"TA",7,0,NA,4,2006,"Abnorml",91500
20,"RL",7800,"NAmes","1Fam","1Story",5,5,1964,1964,"TA","TA","CBlock","TA","TA","Y","SBrkr",912,0,912,1,2,"TA",5,0,"Attchd",11,2006,"Abnorml",115000
20,"RL",8250,"Sawyer","1Fam","1Story",5,5,1968,1968,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1211,0,1211,1,3,"TA",5,1,"Attchd",8,2008,"Normal",134000
50,"RL",10496,"NAmes","1Fam","1.5Fin",6,6,1949,1950,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1168,678,1846,2,3,"TA",7,1,"Attchd",1,2007,"Normal",143000
20,"RL",10680,"NAmes","1Fam","1Story",5,3,1951,1951,"TA","TA","CBlock","TA","TA","N","FuseA",2136,0,2136,2,4,"TA",7,0,"Detchd",10,2006,"Normal",137900
60,"RL",15384,"Gilbert","1Fam","2Story",7,5,2004,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",788,702,1490,4,3,"Gd",8,1,"Attchd",2,2008,"Normal",184000
80,"RL",10482,"NAmes","1Fam","SLvl",6,8,1958,1958,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",1138,0,1138,2,3,"TA",6,0,"Attchd",6,2007,"Normal",145000
60,"RL",14598,"Somerst","1Fam","2Story",6,5,2007,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",894,1039,1933,3,4,"Gd",9,1,"BuiltIn",1,2008,"Normal",214000
20,"RL",8872,"NAmes","1Fam","1Story",5,8,1965,2008,"TA","TA","CBlock","TA","Ex","Y","SBrkr",912,0,912,2,2,"Gd",5,0,"Detchd",12,2008,"Normal",147000
120,"RL",8769,"NridgHt","TwnhsE","1Story",9,5,2008,2008,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",1702,0,1702,3,1,"Ex",7,1,"Attchd",10,2008,"Partial",367294
80,"RL",7910,"NAmes","1Fam","SLvl",5,5,1960,1960,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1507,0,1507,2,4,"TA",7,0,"Basment",8,2008,"Normal",127000
90,"RL",18890,"Sawyer","Duplex","1.5Fin",5,5,1977,1977,"TA","TA","CBlock","Gd","Ex","Y","SBrkr",1361,1259,2620,4,4,"TA",12,1,"BuiltIn",8,2007,"Normal",190000
90,"RL",7728,"NAmes","Duplex","SLvl",5,6,1962,1962,"TA","TA","CBlock","TA","TA","Y","SBrkr",1190,0,1190,2,3,"TA",6,0,"Attchd",5,2006,"Normal",132500
90,"RL",9842,"NAmes","Duplex","1Story",4,5,1962,1962,"TA","TA","Slab",NA,"TA","Y","SBrkr",1224,0,1224,2,2,"TA",6,0,"CarPort",3,2007,"Normal",101800
20,"RL",12160,"NAmes","1Fam","1Story",5,5,1959,1959,"TA","TA","CBlock","TA","Fa","Y","SBrkr",1188,0,1188,2,3,"TA",6,0,"Attchd",5,2010,"Abnorml",142000
70,"RH",8525,"SWISU","1Fam","2Story",5,6,1911,1950,"TA","TA","PConc","TA","TA","N","FuseA",1024,940,1964,2,4,"TA",7,0,NA,11,2008,"Abnorml",130000
70,"RL",13132,"Crawfor","1Fam","2Story",5,5,1914,1950,"TA","TA","BrkTil","Gd","Gd","Y","FuseF",892,892,1784,2,4,"TA",9,0,"Detchd",7,2006,"Normal",138887
160,"RL",2628,"NridgHt","Twnhs","2Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",764,862,1626,3,2,"Gd",6,0,"BuiltIn",6,2010,"Normal",175500
60,"RL",12393,"CollgCr","1Fam","2Story",7,5,2004,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",847,1101,1948,3,4,"Gd",8,1,"BuiltIn",9,2006,"Normal",195000
20,"RL",13072,"SawyerW","1Fam","1Story",6,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1141,0,1141,2,3,"TA",6,0,"Detchd",3,2006,"Abnorml",142500
20,"RL",9037,"Timber","1Fam","1Story",8,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1484,0,1484,2,2,"Ex",6,1,"Attchd",12,2007,"Normal",265900
60,"RL",8158,"CollgCr","1Fam","2Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",884,884,1768,4,3,"Gd",8,0,"Attchd",7,2008,"Normal",224900
20,"RL",9849,"Somerst","1Fam","1Story",7,6,2007,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1689,0,1689,2,3,"Gd",7,0,"Attchd",6,2007,"Partial",248328
85,"RL",10625,"NWAmes","1Fam","SFoyer",7,6,1974,1974,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1173,0,1173,3,3,"Gd",6,2,"Attchd",1,2010,"Family",170000
20,"RL",13891,"NridgHt","1Fam","1Story",10,5,2006,2006,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",2076,0,2076,4,2,"Ex",7,1,"Attchd",9,2006,"Partial",465000
70,"RL",11435,"Crawfor","1Fam","2Story",8,7,1929,1950,"TA","TA","PConc","Gd","Fa","Y","SBrkr",792,725,1517,1,3,"Gd",7,2,"Detchd",6,2006,"Normal",230000
80,"RL",12090,"NWAmes","1Fam","SLvl",6,7,1984,2003,"TA","TA","CBlock","Gd","Ex","Y","SBrkr",1140,728,1868,4,3,"TA",7,1,"BuiltIn",1,2007,"Abnorml",178000
60,"FV",8125,"Somerst","1Fam","2Story",7,5,2005,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",756,797,1553,3,3,"Gd",6,0,"Attchd",3,2006,"Partial",186500
80,"RL",12328,"Mitchel","1Fam","SLvl",6,5,1976,1976,"TA","TA","CBlock","TA","TA","Y","SBrkr",1034,0,1034,2,3,"TA",6,0,"Attchd",5,2010,"Normal",169900
75,"RM",9600,"OldTown","1Fam","2.5Unf",6,5,1917,1950,"TA","TA","BrkTil","Gd","Fa","N","SBrkr",1134,924,2058,2,3,"TA",8,1,"Detchd",4,2008,"Normal",129500
20,"RL",7200,"NAmes","1Fam","1Story",5,7,1950,1950,"TA","TA","CBlock","TA","TA","Y","SBrkr",988,0,988,1,3,"TA",6,0,"Attchd",5,2007,"Normal",119000
20,"RL",11160,"NAmes","1Fam","1Story",7,5,1968,1968,"Gd","TA","CBlock","TA","Ex","Y","SBrkr",2110,0,2110,4,3,"Ex",8,2,"Attchd",4,2010,"Normal",244000
120,"RL",3136,"NridgHt","TwnhsE","1Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1405,0,1405,2,2,"Gd",6,1,"Attchd",3,2006,"Normal",171750
20,"RL",9858,"Mitchel","1Fam","1Story",5,6,1968,1968,"TA","TA","CBlock","TA","TA","Y","SBrkr",874,0,874,2,3,"TA",5,0,"Attchd",11,2009,"Normal",130000
60,"RL",17542,"Veenker","1Fam","2Story",7,7,1974,2003,"Gd","TA","CBlock","TA","TA","Y","SBrkr",1516,651,2167,4,3,"Gd",9,2,"Attchd",7,2007,"Normal",294000
60,"RL",6931,"Edwards","1Fam","2Story",7,5,2003,2004,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",760,896,1656,3,3,"Gd",7,1,"BuiltIn",7,2008,"Normal",165400
50,"RM",6240,"BrkSide","1Fam","1.5Fin",6,6,1931,1950,"TA","TA","BrkTil","TA","TA","Y","FuseA",959,408,1367,1,3,"TA",6,1,"Detchd",11,2007,"Normal",127500
20,"RL",14303,"NoRidge","1Fam","1Story",8,5,1994,1994,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1987,0,1987,3,2,"Gd",7,1,"Attchd",8,2008,"Normal",301500
30,"RL",4060,"Edwards","1Fam","1Story",5,8,1922,1950,"TA","TA","PConc","Fa","Ex","Y","SBrkr",864,0,864,1,2,"TA",4,0,NA,7,2009,"Normal",99900
80,"RL",9587,"Gilbert","1Fam","SLvl",7,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1166,0,1166,3,2,"Gd",5,0,"Attchd",7,2008,"Normal",190000
20,"RL",9750,"NAmes","1Fam","1Story",6,8,1969,1969,"TA","TA","CBlock","Gd","Gd","Y","SBrkr",1054,0,1054,3,3,"TA",6,0,"Attchd",7,2008,"Normal",151000
60,"RL",24682,"Gilbert","1Fam","2Story",6,5,1999,1999,"TA","TA","PConc","Gd","Ex","Y","SBrkr",892,783,1675,3,3,"TA",7,1,"BuiltIn",6,2009,"Normal",181000
20,"RL",9600,"NAmes","1Fam","1Story",5,6,1956,1956,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1050,0,1050,1,2,"TA",5,0,"Attchd",6,2009,"Normal",128900
50,"RL",11250,"ClearCr","1Fam","1.5Fin",4,5,1957,1989,"TA","TA","CBlock","TA","Ex","Y","FuseA",1104,684,1788,2,5,"TA",8,2,"Attchd",11,2009,"Normal",161500
70,"RL",13515,"BrkSide","1Fam","2Story",6,6,1919,1950,"TA","TA","PConc","TA","Ex","Y","FuseA",1060,764,1824,1,3,"TA",8,1,"Detchd",7,2007,"Normal",180500
120,"RH",4060,"NAmes","TwnhsE","1Story",6,5,1998,1999,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1337,0,1337,3,2,"Gd",5,0,"Attchd",8,2008,"Abnorml",181000
160,"FV",3735,"Somerst","TwnhsE","2Story",7,5,1999,1999,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",713,739,1452,4,3,"Gd",6,0,"Detchd",3,2006,"Normal",183900
190,"RM",10120,"OldTown","2fmCon","2.5Unf",7,4,1910,1950,"Fa","TA","CBlock","TA","TA","N","FuseF",964,925,1889,2,4,"TA",9,1,"Detchd",1,2007,"Normal",122000
20,"RL",13214,"Timber","1Fam","1Story",9,5,2008,2009,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",2018,0,2018,2,3,"Ex",10,1,"Attchd",5,2010,"Normal",378500
50,"RL",14100,"Crawfor","1Fam","1.5Fin",8,9,1935,1997,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",1968,1479,3447,4,4,"Gd",11,2,"BuiltIn",5,2008,"Normal",381000
50,"RL",11344,"NAmes","1Fam","1.5Fin",5,5,1958,1958,"TA","TA","CBlock","TA","TA","Y","FuseA",874,650,1524,2,3,"TA",7,0,"Attchd",7,2007,"Normal",144000
40,"RL",23595,"ClearCr","1Fam","1Story",7,6,1979,1979,"Gd","TA","PConc","Gd","TA","Y","SBrkr",1332,192,1524,3,0,"Gd",4,1,"Attchd",4,2010,"Normal",260000
20,"RL",9156,"NWAmes","1Fam","1Story",6,7,1968,1968,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1489,0,1489,2,3,"Gd",7,1,"Attchd",8,2009,"Normal",185750
20,"RL",13526,"Sawyer","1Fam","1Story",5,6,1965,1965,"TA","TA","CBlock","TA","TA","Y","SBrkr",935,0,935,2,3,"TA",5,0,"Attchd",11,2006,"Normal",137000
80,"RL",11512,"Edwards","1Fam","SLvl",6,7,1959,2006,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1357,0,1357,2,2,"Ex",5,1,"Basment",5,2008,"Normal",177000
50,"RL",5362,"Crawfor","1Fam","1.5Fin",5,6,1910,2003,"TA","TA","PConc","TA","Ex","Y","SBrkr",661,589,1250,2,3,"TA",8,1,"Detchd",11,2007,"Normal",139000
90,"RL",11345,"NAmes","Duplex","2Story",5,5,1948,1950,"TA","TA","CBlock","TA","Gd","Y","FuseA",928,992,1920,2,4,"TA",10,0,"Detchd",7,2007,"Normal",137000
60,"RL",12936,"NWAmes","1Fam","2Story",6,6,1972,1972,"TA","TA","CBlock","TA","TA","Y","SBrkr",735,660,1395,3,3,"TA",6,1,"Attchd",12,2009,"Normal",162000
80,"RL",17871,"NWAmes","1Fam","SLvl",6,5,1967,1976,"TA","TA","CBlock","Gd","Fa","Y","SBrkr",1724,0,1724,3,3,"TA",7,1,"Attchd",6,2009,"Normal",197900
60,"RL",9473,"CollgCr","1Fam","2Story",8,5,2002,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1128,903,2031,4,3,"Gd",7,1,"Attchd",3,2008,"Normal",237000
50,"C (all)",7500,"IDOTRR","1Fam","1.5Fin",4,4,1920,1950,"TA","Gd","CBlock","TA","TA","Y","FuseA",698,430,1128,1,2,"TA",6,0,"Detchd",4,2010,"Abnorml",68400
20,"RL",9808,"CollgCr","1Fam","1Story",7,5,2002,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1573,0,1573,3,3,"Gd",6,0,"Attchd",3,2009,"Normal",227000
20,"RL",8049,"Timber","1Fam","1Story",7,5,1990,1990,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1339,0,1339,3,2,"TA",6,1,"Attchd",7,2006,"Normal",180000
20,"RL",8800,"CollgCr","1Fam","1Story",5,7,1977,2008,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1040,0,1040,2,3,"Gd",5,0,"Detchd",9,2009,"Normal",150500
90,"RL",9400,"Mitchel","Duplex","2Story",6,5,1971,1971,"TA","TA","CBlock","TA","TA","Y","SBrkr",912,912,1824,4,4,"TA",8,0,NA,4,2010,"Normal",139000
50,"RL",9638,"SWISU","1Fam","1.5Fin",6,7,1919,1990,"TA","TA","PConc","TA","Ex","Y","SBrkr",1699,748,2447,2,4,"Gd",10,1,"Detchd",3,2010,"Normal",169000
50,"RM",6000,"BrkSide","1Fam","1.5Fin",6,6,1939,1950,"TA","Fa","CBlock","TA","Ex","Y","FuseF",825,587,1412,1,4,"TA",6,1,"Detchd",5,2009,"Normal",132500
20,"RL",9790,"NWAmes","1Fam","1Story",6,5,1963,1963,"TA","TA","CBlock","TA","TA","Y","SBrkr",1328,0,1328,3,3,"TA",6,2,"Attchd",6,2010,"Normal",143000
20,"RL",36500,"ClearCr","1Fam","1Story",5,5,1964,1964,"TA","Gd","CBlock","TA","Fa","Y","SBrkr",1582,0,1582,3,4,"TA",7,0,"Attchd",6,2006,"Normal",190000
120,"RL",5664,"StoneBr","TwnhsE","1Story",8,5,2000,2000,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1659,0,1659,3,2,"Ex",5,1,"Attchd",10,2009,"Normal",278000
60,"RL",11065,"NridgHt","1Fam","2Story",8,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1120,850,1970,3,3,"Ex",8,1,"BuiltIn",10,2006,"Partial",281000
80,"RL",14112,"NAmes","1Fam","SLvl",5,7,1964,1964,"TA","TA","PConc","TA","TA","Y","SBrkr",1152,0,1152,2,3,"TA",6,1,"Attchd",4,2010,"Normal",180500
160,"RM",1680,"BrDale","Twnhs","2Story",5,7,1972,1972,"TA","TA","CBlock","TA","TA","Y","SBrkr",630,672,1302,3,3,"TA",6,0,"Detchd",2,2009,"Normal",119500
70,"RM",6600,"OldTown","1Fam","2Story",5,4,1892,1965,"TA","TA","Stone","TA","TA","N","SBrkr",1378,994,2372,2,4,"TA",11,0,"Attchd",12,2009,"Normal",107500
60,"RL",10140,"NWAmes","1Fam","2Story",7,5,1976,1976,"TA","TA","PConc","Gd","TA","Y","SBrkr",832,832,1664,3,4,"TA",8,1,"Attchd",3,2006,"Normal",162900
20,"RL",8172,"Edwards","1Fam","1Story",5,7,1955,1990,"TA","TA","CBlock","TA","TA","Y","SBrkr",864,0,864,2,2,"TA",5,0,"Detchd",4,2006,"Normal",115000
20,"RL",8400,"NAmes","1Fam","1Story",5,5,1968,1968,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1052,0,1052,3,3,"TA",5,0,"Attchd",11,2006,"Normal",138500
20,"RL",8700,"NAmes","1Fam","1Story",5,6,1963,1963,"TA","Gd","CBlock","TA","Gd","Y","SBrkr",1128,0,1128,3,3,"TA",6,0,"Attchd",12,2008,"Normal",155000
180,"RM",3675,"Edwards","TwnhsE","SFoyer",6,5,2005,2006,"TA","TA","PConc","Gd","Gd","Y","SBrkr",1072,0,1072,3,2,"TA",5,0,"Basment",6,2006,"Partial",140000
60,"RL",63887,"Edwards","1Fam","2Story",10,5,2008,2008,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",4692,950,5642,5,3,"Ex",12,3,"Attchd",1,2008,"Partial",160000
20,"RL",7500,"NAmes","1Fam","1Story",5,7,1959,1994,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1246,0,1246,3,3,"Gd",6,0,"Attchd",5,2010,"Normal",154000
60,"RL",10762,"Gilbert","1Fam","2Story",7,5,1999,1999,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1005,978,1983,3,3,"Gd",9,1,"Attchd",5,2009,"Normal",225000
70,"RL",7500,"Crawfor","1Fam","2Story",6,7,1942,1950,"TA","TA","CBlock","TA","Fa","Y","SBrkr",753,741,1494,1,3,"Gd",7,2,"Attchd",11,2009,"Normal",177500
60,"RL",10120,"NoRidge","1Fam","2Story",8,5,1994,1994,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1203,1323,2526,4,4,"Gd",8,1,"Attchd",12,2006,"Normal",290000
20,"RL",8688,"Somerst","1Fam","1Story",7,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1616,0,1616,2,3,"Gd",7,0,"Attchd",4,2006,"Normal",232000
160,"RM",3363,"Edwards","TwnhsE","2Story",7,5,2004,2004,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",976,732,1708,2,3,"Gd",7,0,"Detchd",4,2006,"Normal",130000
20,"RL",13173,"NridgHt","1Fam","1Story",9,5,2006,2007,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1652,0,1652,3,2,"Ex",6,2,"Attchd",11,2009,"Normal",325000
120,"RL",6955,"NridgHt","TwnhsE","1Story",7,5,2005,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1368,0,1368,2,2,"Gd",6,1,"Attchd",9,2006,"Partial",202500
20,"RL",8072,"CollgCr","1Fam","1Story",5,5,1994,1995,"TA","Gd","PConc","Gd","Ex","Y","SBrkr",990,0,990,2,3,"TA",5,0,"Detchd",5,2009,"Normal",138000
20,"RM",12000,"OldTown","1Fam","1Story",5,7,1948,2005,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1122,0,1122,2,2,"Gd",6,0,"Attchd",5,2008,"Normal",147000
20,"RL",7153,"SawyerW","1Fam","1Story",6,5,1991,1991,"TA","TA","CBlock","Gd","Gd","Y","SBrkr",1294,0,1294,3,3,"Gd",6,0,"Attchd",6,2008,"Normal",179200
20,"RL",17500,"Crawfor","1Fam","1Story",7,8,1959,2002,"Gd","Gd","PConc","Gd","TA","Y","SBrkr",1902,0,1902,3,3,"Ex",7,2,"Attchd",5,2010,"Normal",335000
20,"RL",8814,"CollgCr","1Fam","1Story",7,5,2005,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1274,0,1274,3,3,"Gd",6,0,"Attchd",1,2007,"Partial",203000
60,"RL",9572,"NoRidge","1Fam","2Story",8,5,1990,1990,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1453,1357,2810,3,4,"Gd",9,1,"Attchd",6,2007,"Normal",302000
60,"RL",14774,"NoRidge","1Fam","2Story",9,5,1999,1999,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1422,1177,2599,3,4,"Gd",10,1,"BuiltIn",5,2010,"Normal",333168
20,"RL",8190,"Edwards","1Fam","1Story",4,6,1954,1954,"TA","TA","CBlock","TA","Ex","Y","SBrkr",948,0,948,2,3,"TA",5,1,"Detchd",10,2007,"Normal",119000
60,"RL",11075,"NAmes","1Fam","2Story",6,5,1969,1969,"TA","TA","CBlock","Fa","TA","Y","SBrkr",1092,1020,2112,3,4,"TA",9,2,"Attchd",6,2008,"Normal",206900
20,"RL",10226,"CollgCr","1Fam","1Story",8,5,2008,2008,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1630,0,1630,3,3,"Ex",8,1,"Attchd",1,2009,"Normal",295493
120,"FV",4230,"Somerst","TwnhsE","1Story",7,5,2006,2007,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1352,0,1352,2,2,"Gd",5,1,"Attchd",4,2007,"Partial",208900
20,"RL",14781,"CollgCr","1Fam","1Story",8,5,2001,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1787,0,1787,2,3,"Gd",7,1,"Attchd",8,2006,"Normal",275000
20,"RL",10215,"Edwards","1Fam","1Story",4,5,1954,1954,"TA","TA","PConc","TA","Ex","Y","SBrkr",948,0,948,1,3,"TA",5,0,"Attchd",2,2007,"Normal",111000
20,"RL",8400,"NAmes","1Fam","1Story",6,3,1957,1957,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1478,0,1478,3,3,"TA",6,2,"Attchd",6,2009,"Normal",156500
20,"RL",6627,"BrkSide","1Fam","1Story",3,6,1949,1950,"TA","TA","CBlock",NA,"TA","N","SBrkr",720,0,720,1,2,"TA",4,0,"Detchd",7,2008,"Normal",72500
60,"RL",10186,"NoRidge","1Fam","2Story",7,5,1992,1992,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1061,862,1923,4,3,"Gd",8,1,"Attchd",6,2010,"Normal",190000
30,"RL",5330,"BrkSide","1Fam","1Story",4,7,1940,1950,"Fa","TA","CBlock","TA","Gd","Y","SBrkr",708,0,708,1,2,"Fa",5,0,NA,12,2009,"Normal",82500
20,"RL",9986,"Somerst","1Fam","1Story",8,5,2006,2007,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1795,0,1795,2,2,"Gd",7,1,"Attchd",2,2007,"Partial",147000
30,"RM",3636,"IDOTRR","1Fam","1Story",4,4,1922,1950,"TA","TA","BrkTil","TA","Fa","N","SBrkr",796,0,796,1,2,"TA",5,0,NA,1,2008,"Normal",55000
30,"RH",4270,"Edwards","1Fam","1Story",3,6,1931,2006,"TA","TA","BrkTil","TA","Ex","Y","SBrkr",774,0,774,1,3,"Gd",6,0,NA,5,2007,"Normal",79000
20,"RL",6600,"Mitchel","1Fam","1Story",5,9,1982,2008,"Gd","Gd","CBlock","TA","Ex","Y","SBrkr",816,0,816,2,3,"Gd",5,1,"Attchd",10,2008,"Normal",130500
50,"RM",10440,"OldTown","1Fam","1.5Fin",6,7,1920,1950,"Gd","Gd","BrkTil","Gd","Ex","Y","SBrkr",1584,1208,2792,2,5,"TA",8,2,"Detchd",6,2008,"Normal",256000
60,"RL",9084,"Gilbert","1Fam","2Story",7,5,1998,1998,"TA","TA","PConc","Gd","Gd","Y","SBrkr",955,677,1632,3,3,"TA",8,1,"Attchd",6,2006,"Normal",176500
20,"RL",10000,"Somerst","1Fam","1Story",8,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1588,0,1588,2,3,"Gd",7,1,"Attchd",12,2007,"Normal",227000
80,"RL",10780,"CollgCr","1Fam","SLvl",5,5,1976,1976,"TA","TA","CBlock","TA","Gd","Y","SBrkr",954,0,954,1,3,"TA",6,0,"Detchd",7,2006,"Normal",132500
20,"RL",8877,"Edwards","1Fam","1Story",4,6,1938,1958,"TA","TA","CBlock","TA","Ex","Y","SBrkr",816,0,816,2,2,"TA",3,1,"Detchd",5,2009,"Normal",100000
50,"RM",7200,"IDOTRR","1Fam","1.5Fin",5,6,1938,1995,"TA","TA","CBlock","TA","Ex","Y","SBrkr",803,557,1360,2,2,"Gd",6,0,"Detchd",7,2006,"Normal",125500
160,"RM",2368,"BrDale","TwnhsE","2Story",5,6,1970,1970,"TA","TA","CBlock","TA","TA","Y","SBrkr",765,600,1365,2,3,"TA",7,0,"Attchd",5,2009,"Normal",125000
20,"RL",9650,"NWAmes","1Fam","1Story",6,5,1977,1977,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1334,0,1334,3,2,"TA",6,1,"Attchd",4,2009,"Normal",167900
90,"RL",9246,"NWAmes","Duplex","1Story",5,5,1973,1973,"TA","TA","CBlock","TA","TA","Y","SBrkr",1656,0,1656,2,4,"TA",8,0,"Detchd",11,2008,"Normal",135000
30,"RM",4118,"OldTown","1Fam","1Story",4,4,1941,1950,"TA","TA","CBlock","TA","Fa","N","FuseA",693,0,693,1,2,"Fa",4,0,NA,3,2006,"Normal",52500
60,"RL",13450,"CollgCr","1Fam","2Story",7,5,2002,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",920,941,1861,4,3,"Gd",8,0,"BuiltIn",6,2006,"Normal",200000
20,"RL",9560,"CollgCr","1Fam","1Story",5,7,1972,1972,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",864,0,864,1,3,"TA",5,0,"Attchd",6,2006,"Normal",128500
20,"RL",8294,"NAmes","1Fam","1Story",4,5,1971,1971,"TA","TA","CBlock","TA","TA","Y","SBrkr",872,0,872,1,3,"TA",5,0,"Detchd",6,2007,"Normal",123000
20,"RL",13695,"SawyerW","1Fam","1Story",6,5,2003,2004,"TA","TA","PConc","Gd","Ex","Y","SBrkr",1114,0,1114,2,3,"Gd",6,0,"Detchd",7,2008,"Normal",155000
60,"RL",9375,"CollgCr","1Fam","2Story",8,5,2002,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1284,885,2169,3,3,"Gd",7,1,"Attchd",8,2007,"Normal",228500
